source	target	type	effect	arrow	relation_id	kegg_id_source	genesymbol_source	uniprot_source	kegg_id_target	genesymbol_target	uniprot_target	pathway_name
5383	36	26	PPrel	activation	-->	hsa04928:22	hsa:5745	PTH1R	Q03431	hsa:2778	GNAS	P63092	Parathyroid hormone synthesis, secretion and action
5384	36	26	PPrel	activation	-->	hsa04928:22	hsa:5745	PTH1R	Q03431	hsa:2778	GNAS	P84996	Parathyroid hormone synthesis, secretion and action
5385	26	21	PPrel	activation	-->	hsa04928:23	hsa:2778	GNAS	Q5JWF2	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Parathyroid hormone synthesis, secretion and action
5386	26	21	PPrel	activation	-->	hsa04928:23	hsa:2778	GNAS	O95467	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Parathyroid hormone synthesis, secretion and action
5387	26	21	PPrel	activation	-->	hsa04928:23	hsa:2778	GNAS	P63092	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Parathyroid hormone synthesis, secretion and action
5388	26	21	PPrel	activation	-->	hsa04928:23	hsa:2778	GNAS	P84996	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Parathyroid hormone synthesis, secretion and action
5389	36	96	PPrel	activation	-->	hsa04928:26	hsa:5745	PTH1R	Q03431	hsa:10672 hsa:2768	GNA13	Q14344	Parathyroid hormone synthesis, secretion and action
5390	96	97	PPrel	activation	-->	hsa04928:27	hsa:10672 hsa:2768	GNA13	Q14344	hsa:11214 hsa:9138 hsa:9826	AKAP13	Q12802	Parathyroid hormone synthesis, secretion and action
5391	97	98	PPrel	activation	-->	hsa04928:28	hsa:11214 hsa:9138 hsa:9826	AKAP13	Q12802	hsa:387	RHOA	P61586	Parathyroid hormone synthesis, secretion and action
5392	98	99	PPrel	activation	-->	hsa04928:29	hsa:387	RHOA	P61586	hsa:5337 hsa:5338	PLD1	Q13393	Parathyroid hormone synthesis, secretion and action
5393	36	92	PPrel	activation	-->	hsa04928:30	hsa:5745	PTH1R	Q03431	hsa:2770 hsa:2771 hsa:2773	GNAI1	P63096	Parathyroid hormone synthesis, secretion and action
5394	92	93	PPrel	activation	-->	hsa04928:31	hsa:2770 hsa:2771 hsa:2773	GNAI1	P63096	hsa:10893 hsa:4323 hsa:4324 hsa:4325 hsa:4326 hsa:64386	MMP24	Q9Y5R2	Parathyroid hormone synthesis, secretion and action
5395	92	93	PPrel	activation	-->	hsa04928:31	hsa:2770 hsa:2771 hsa:2773	GNAI1	P63096	hsa:10893 hsa:4323 hsa:4324 hsa:4325 hsa:4326 hsa:64386	MMP25	Q9NPA2	Parathyroid hormone synthesis, secretion and action
5396	93	209	PPrel	activation	-->	hsa04928:32	hsa:10893 hsa:4323 hsa:4324 hsa:4325 hsa:4326 hsa:64386	MMP24	Q9Y5R2	hsa:1839	HBEGF	Q99075	Parathyroid hormone synthesis, secretion and action
5397	93	209	PPrel	activation	-->	hsa04928:32	hsa:10893 hsa:4323 hsa:4324 hsa:4325 hsa:4326 hsa:64386	MMP25	Q9NPA2	hsa:1839	HBEGF	Q99075	Parathyroid hormone synthesis, secretion and action
5398	209	94	PPrel	activation	-->	hsa04928:33	hsa:1839	HBEGF	Q99075	hsa:1956	EGFR	P00533	Parathyroid hormone synthesis, secretion and action
5399	62	55	GErel	expression	-->	hsa04928:34	hsa:8521 hsa:9247	GCM1	Q9NP62	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5400	186	55	GErel	expression	-->	hsa04928:35	hsa:9935	MAFB	Q9Y5Q3	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5401	61	55	GErel	expression	-->	hsa04928:36	hsa:2625	GATA3	P23771	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5402	187	55	GErel	expression	-->	hsa04928:37	hsa:6667	SP1	P08047	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5403	170	110	GErel	expression	-->	hsa04928:38	hsa:4205 hsa:4208 hsa:4209	MEF2A	Q02078	hsa:50964	SOST	Q9BQB4	Parathyroid hormone synthesis, secretion and action
5404	177	108	GErel	expression	-->	hsa04928:39	hsa:4929	NR4A2	P43354	hsa:8074	FGF23	Q9GZV9	Parathyroid hormone synthesis, secretion and action
5405	111	109	GErel	expression	-->	hsa04928:42	hsa:10488 hsa:1385 hsa:1386 hsa:1388 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586	CREB3	O43889	hsa:8600	TNFSF11	O14788	Parathyroid hormone synthesis, secretion and action
5406	111	129	GErel	expression	-->	hsa04928:43	hsa:10488 hsa:1385 hsa:1386 hsa:1388 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586	CREB3	O43889	hsa:596	BCL2	P10415	Parathyroid hormone synthesis, secretion and action
5407	111	132	GErel	expression	-->	hsa04928:44	hsa:10488 hsa:1385 hsa:1386 hsa:1388 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586	CREB3	O43889	hsa:1026	CDKN1A	P38936	Parathyroid hormone synthesis, secretion and action
5408	111	133	GErel	expression	-->	hsa04928:45	hsa:10488 hsa:1385 hsa:1386 hsa:1388 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586	CREB3	O43889	hsa:2353	FOS	P01100	Parathyroid hormone synthesis, secretion and action
5409	144	145	GErel	expression	-->	hsa04928:46	hsa:860	RUNX2	Q13950	hsa:4322	MMP13	P45452	Parathyroid hormone synthesis, secretion and action
5410	80	55	GErel	repression	--|	hsa04928:47	hsa:7421	VDR	P11473	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5411	195	55	GErel	repression	--|	hsa04928:48	hsa:1958	EGR1	P18146	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5412	195	55	GErel	repression	--|	hsa04928:48	hsa:1958	ZNF225	Q9UK10	hsa:5741	PTH	P01270	Parathyroid hormone synthesis, secretion and action
5413	192	193	PPrel	binding/association	---	hsa04928:49	hsa:2260	FGFR1	P11362	hsa:9365	KL	Q9UEF7	Parathyroid hormone synthesis, secretion and action
5414	192	193	PPrel	binding/association	---	hsa04928:49	hsa:2260	FLG	P20930	hsa:9365	KL	Q9UEF7	Parathyroid hormone synthesis, secretion and action
5415	149	144	PPrel	binding/association	---	hsa04928:50	hsa:2353	FOS	P01100	hsa:860	RUNX2	Q13950	Parathyroid hormone synthesis, secretion and action
5416	53	63	PPrel	inhibition	--|	hsa04928:51	hsa:2770 hsa:2771 hsa:2773	GNAI1	P63096	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Parathyroid hormone synthesis, secretion and action
5417	28	106	PPrel	activation	-->	hsa04928:52	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:1594	CYP27B1	O15528	Parathyroid hormone synthesis, secretion and action
5418	28	106	PPrel	activation	-->	hsa04928:52	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:1594	VDR	P11473	Parathyroid hormone synthesis, secretion and action
5419	28	107	PPrel	inhibition	--|	hsa04928:53	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:1591	CYP24A1	Q07973	Parathyroid hormone synthesis, secretion and action
5420	28	170	PPrel	inhibition	--|	hsa04928:54	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:4205 hsa:4208 hsa:4209	MEF2A	Q02078	Parathyroid hormone synthesis, secretion and action
5421	91	104	PPrel	activation	-->	hsa04928:55	hsa:5578 hsa:5579 hsa:5582	PRKCA	P17252	hsa:56302	TRPV5	Q9NQA5	Parathyroid hormone synthesis, secretion and action
5422	91	105	PPrel	activation	-->	hsa04928:56	hsa:5578 hsa:5579 hsa:5582	PRKCA	P17252	hsa:9368	SLC9A3R1	O14745	Parathyroid hormone synthesis, secretion and action
5423	28	104	PPrel	activation	-->	hsa04928:57	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:56302	TRPV5	Q9NQA5	Parathyroid hormone synthesis, secretion and action
5424	28	105	PPrel	activation	-->	hsa04928:58	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:9368	SLC9A3R1	O14745	Parathyroid hormone synthesis, secretion and action
5425	28	135	PPrel	activation	-->	hsa04928:59	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:4666	NACA	Q13765	Parathyroid hormone synthesis, secretion and action
5426	28	135	PPrel	activation	-->	hsa04928:59	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:4666	NACA	E9PAV3	Parathyroid hormone synthesis, secretion and action
5427	28	111	PPrel	activation	-->	hsa04928:60	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:10488 hsa:1385 hsa:1386 hsa:1388 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586	CREB3	O43889	Parathyroid hormone synthesis, secretion and action
5428	28	144	PPrel	activation	-->	hsa04928:61	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:860	RUNX2	Q13950	Parathyroid hormone synthesis, secretion and action
5429	28	177	GErel	expression	-->	hsa04928:62	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:4929	NR4A2	P43354	Parathyroid hormone synthesis, secretion and action
5430	94	95	PPrel	activation	-->	hsa04928:63	hsa:1956	EGFR	P00533	hsa:5594 hsa:5595	MAPK1	P28482	Parathyroid hormone synthesis, secretion and action
5431	155	105	PPrel	binding/association	---	hsa04928:64	hsa:10568 hsa:142680 hsa:6569	SLC34A2	O95436	hsa:9368	SLC9A3R1	O14745	Parathyroid hormone synthesis, secretion and action
5432	88	89	PPrel	activation	-->	hsa04928:65	hsa:369 hsa:5894 hsa:673	ARAF	P10398	hsa:5604	MAP2K1	Q02750	Parathyroid hormone synthesis, secretion and action
5433	89	90	PPrel	activation	-->	hsa04928:66	hsa:5604	MAP2K1	Q02750	hsa:5594 hsa:5595	MAPK1	P28482	Parathyroid hormone synthesis, secretion and action
5434	40	42	PPrel	activation	-->	hsa04916:1	hsa:5443	POMC	P01189	hsa:4157	MC1R	Q01726	Melanogenesis
5435	42	33	PPrel	activation	-->	hsa04916:2	hsa:4157	MC1R	Q01726	hsa:2778	GNAS	Q5JWF2	Melanogenesis
5436	42	33	PPrel	activation	-->	hsa04916:2	hsa:4157	MC1R	Q01726	hsa:2778	GNAS	O95467	Melanogenesis
5437	42	33	PPrel	activation	-->	hsa04916:2	hsa:4157	MC1R	Q01726	hsa:2778	GNAS	P63092	Melanogenesis
5438	42	33	PPrel	activation	-->	hsa04916:2	hsa:4157	MC1R	Q01726	hsa:2778	GNAS	P84996	Melanogenesis
5439	33	36	PPrel	activation	-->	hsa04916:3	hsa:2778	GNAS	Q5JWF2	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Melanogenesis
5440	33	36	PPrel	activation	-->	hsa04916:3	hsa:2778	GNAS	O95467	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Melanogenesis
5441	33	36	PPrel	activation	-->	hsa04916:3	hsa:2778	GNAS	P63092	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Melanogenesis
5442	33	36	PPrel	activation	-->	hsa04916:3	hsa:2778	GNAS	P84996	hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883	ADCY1	Q08828	Melanogenesis
5443	27	41	PPrel	activation	-->	hsa04916:6	hsa:11211 hsa:2535 hsa:7855 hsa:7976 hsa:8321 hsa:8322 hsa:8323 hsa:8324 hsa:8325 hsa:8326	FZD10	Q9ULW2	hsa:2775 hsa:2776	GNAO1	P09471	Melanogenesis
5444	27	41	PPrel	activation	-->	hsa04916:6	hsa:11211 hsa:2535 hsa:7855 hsa:7976 hsa:8321 hsa:8322 hsa:8323 hsa:8324 hsa:8325 hsa:8326	FZD10	Q9ULW2	hsa:2775 hsa:2776	HLA-DQB1	P01920	Melanogenesis
5445	41	6	PPrel	activation	-->	hsa04916:7	hsa:2775 hsa:2776	GNAO1	P09471	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	Melanogenesis
5446	41	6	PPrel	activation	-->	hsa04916:7	hsa:2775 hsa:2776	HLA-DQB1	P01920	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	Melanogenesis
5447	6	38	PPrel	inhibition	--|	hsa04916:8	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	hsa:2932	GSK3B	P49841	Melanogenesis
5448	38	39	PPrel	inhibition	--|	hsa04916:9	hsa:2932	GSK3B	P49841	hsa:1499	CTNNB1	P35222	Melanogenesis
5449	39	32	PPrel	activation	-->	hsa04916:10	hsa:1499	CTNNB1	P35222	hsa:51176 hsa:6932 hsa:6934 hsa:83439	LEF1	Q9UJU2	Melanogenesis
5450	32	20	GErel	expression	-->	hsa04916:12	hsa:51176 hsa:6932 hsa:6934 hsa:83439	LEF1	Q9UJU2	hsa:4286	MITF	O75030	Melanogenesis
5451	10	13	GErel	expression	-->	hsa04916:13	hsa:4286	MITF	O75030	hsa:7299	TYR	P14679	Melanogenesis
5452	10	12	GErel	expression	-->	hsa04916:14	hsa:4286	MITF	O75030	hsa:7306	TYRP1	P17643	Melanogenesis
5453	10	11	GErel	expression	-->	hsa04916:15	hsa:4286	MITF	O75030	hsa:1638	DCT	P40126	Melanogenesis
5454	23	19	PPrel	activation	-->	hsa04916:16	hsa:4254	KITLG	P21583	hsa:3815	KIT	P10721	Melanogenesis
5455	19	47	PPrel	activation	-->	hsa04916:17	hsa:3815	KIT	P10721	hsa:3265 hsa:3845 hsa:4893	HRAS	P01112	Melanogenesis
5456	47	46	PPrel	activation	-->	hsa04916:18	hsa:3265 hsa:3845 hsa:4893	HRAS	P01112	hsa:5894	RAF1	P04049	Melanogenesis
5457	46	45	PPrel	activation	-->	hsa04916:19	hsa:5894	RAF1	P04049	hsa:5604 hsa:5605	MAP2K1	Q02750	Melanogenesis
5458	45	44	PPrel	activation	-->	hsa04916:20	hsa:5604 hsa:5605	MAP2K1	Q02750	hsa:5594 hsa:5595	MAPK1	P28482	Melanogenesis
5459	44	10	PPrel	activation	-->	hsa04916:21	hsa:5594 hsa:5595	MAPK1	P28482	hsa:4286	MITF	O75030	Melanogenesis
5460	48	18	PPrel	activation	-->	hsa04916:22	hsa:1906	EDN1	P05305	hsa:1910	EDNRB	P24530	Melanogenesis
5461	18	17	PPrel	activation	-->	hsa04916:23	hsa:1910	EDNRB	P24530	hsa:2770 hsa:2771 hsa:2773 hsa:2775	GNAI1	P63096	Melanogenesis
5462	17	28	PPrel	activation	-->	hsa04916:24	hsa:2770 hsa:2771 hsa:2773 hsa:2775	GNAI1	P63096	hsa:23236 hsa:5330 hsa:5331 hsa:5332	PLCB1	Q9NQ66	Melanogenesis
5463	16	15	PPrel	activation	-->	hsa04916:25	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	CALML6	Q8TD86	hsa:815 hsa:816 hsa:817 hsa:818	CAMK2A	Q9UQM7	Melanogenesis
5464	37	14	PPrel	indirect effect	..>	hsa04916:26	hsa:5578 hsa:5579 hsa:5582	PRKCA	P17252	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	Melanogenesis
5465	34	9	PPrel	activation	-->	hsa04916:27	hsa:5579	PRKCB	P05771	hsa:7299	TYR	P14679	Melanogenesis
5466	28	16	PPrel	compound	24	hsa04916:29	hsa:23236 hsa:5330 hsa:5331 hsa:5332	PLCB1	Q9NQ66	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	CALML6	Q8TD86	Melanogenesis
5467	28	37	PPrel	compound	26	hsa04916:30	hsa:23236 hsa:5330 hsa:5331 hsa:5332	PLCB1	Q9NQ66	hsa:5578 hsa:5579 hsa:5582	PRKCA	P17252	Melanogenesis
5468	29	42	PPrel	inhibition	--|	hsa04916:31	hsa:434	ASIP	P42127	hsa:4157	MC1R	Q01726	Melanogenesis
5469	19	12	PPrel	activation	-->	hsa04924:3	hsa:153 hsa:154 hsa:155	ADRB1	P08588	hsa:2778	GNAS	Q5JWF2	Renin secretion
5470	19	12	PPrel	activation	-->	hsa04924:3	hsa:153 hsa:154 hsa:155	ADRB1	P08588	hsa:2778	GNAS	O95467	Renin secretion
5471	19	12	PPrel	activation	-->	hsa04924:3	hsa:153 hsa:154 hsa:155	ADRB1	P08588	hsa:2778	GNAS	P63092	Renin secretion
5472	19	12	PPrel	activation	-->	hsa04924:3	hsa:153 hsa:154 hsa:155	ADRB1	P08588	hsa:2778	GNAS	P84996	Renin secretion
5473	150	149	PPrel	activation	-->	hsa04924:4	hsa:116	ADCYAP1	P18509	hsa:117	ADCYAP1R1	P41586	Renin secretion
5474	149	12	PPrel	activation	-->	hsa04924:5	hsa:117	ADCYAP1R1	P41586	hsa:2778	GNAS	Q5JWF2	Renin secretion
5475	149	12	PPrel	activation	-->	hsa04924:5	hsa:117	ADCYAP1R1	P41586	hsa:2778	GNAS	O95467	Renin secretion
5476	149	12	PPrel	activation	-->	hsa04924:5	hsa:117	ADCYAP1R1	P41586	hsa:2778	GNAS	P63092	Renin secretion
5477	149	12	PPrel	activation	-->	hsa04924:5	hsa:117	ADCYAP1R1	P41586	hsa:2778	GNAS	P84996	Renin secretion
5478	92	12	PPrel	activation	-->	hsa04924:7	hsa:5732 hsa:5734	PTGER2	P43116	hsa:2778	GNAS	Q5JWF2	Renin secretion
5479	92	12	PPrel	activation	-->	hsa04924:7	hsa:5732 hsa:5734	PTGER2	P43116	hsa:2778	GNAS	O95467	Renin secretion
5480	92	12	PPrel	activation	-->	hsa04924:7	hsa:5732 hsa:5734	PTGER2	P43116	hsa:2778	GNAS	P63092	Renin secretion
5481	92	12	PPrel	activation	-->	hsa04924:7	hsa:5732 hsa:5734	PTGER2	P43116	hsa:2778	GNAS	P84996	Renin secretion
5482	12	13	PPrel	activation	-->	hsa04924:8	hsa:2778	GNAS	Q5JWF2	hsa:111 hsa:112	ADCY5	O95622	Renin secretion
5483	12	13	PPrel	activation	-->	hsa04924:8	hsa:2778	GNAS	O95467	hsa:111 hsa:112	ADCY5	O95622	Renin secretion
5484	12	13	PPrel	activation	-->	hsa04924:8	hsa:2778	GNAS	P63092	hsa:111 hsa:112	ADCY5	O95622	Renin secretion
5485	12	13	PPrel	activation	-->	hsa04924:8	hsa:2778	GNAS	P84996	hsa:111 hsa:112	ADCY5	O95622	Renin secretion
5486	14	74	PPrel	activation	-->	hsa04924:11	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:1385	CREB1	P16220	Renin secretion
5487	34	29	PPrel	activation	-->	hsa04924:13	hsa:134	ADORA1	P30542	hsa:2770 hsa:2771 hsa:2773	GNAI1	P63096	Renin secretion
5488	95	44	PPrel	activation	-->	hsa04924:15	hsa:1909	EDNRA	P25101	hsa:2776	GNAQ	P50148	Renin secretion
5489	95	44	PPrel	activation	-->	hsa04924:15	hsa:1909	EDNRA	P25101	hsa:2776	CMC1	Q7Z7K0	Renin secretion
5490	43	44	PPrel	activation	-->	hsa04924:17	hsa:185	AGTR1	P30556	hsa:2776	GNAQ	P50148	Renin secretion
5491	43	44	PPrel	activation	-->	hsa04924:17	hsa:185	AGTR1	P30556	hsa:2776	CMC1	Q7Z7K0	Renin secretion
5492	44	45	PPrel	activation	-->	hsa04924:18	hsa:2776	GNAQ	P50148	hsa:23236 hsa:5330 hsa:5331 hsa:5332	PLCB1	Q9NQ66	Renin secretion
5493	44	45	PPrel	activation	-->	hsa04924:18	hsa:2776	CMC1	Q7Z7K0	hsa:23236 hsa:5330 hsa:5331 hsa:5332	PLCB1	Q9NQ66	Renin secretion
5494	137	138	PPrel	activation	-->	hsa04924:22	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	CALML6	Q8TD86	hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535	PPP3CA	Q08209	Renin secretion
5495	137	138	PPrel	activation	-->	hsa04924:22	hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860	CALML6	Q8TD86	hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535	CCN1	O00622	Renin secretion
5496	14	112	PPrel	activation	-->	hsa04924:26	hsa:5566 hsa:5567 hsa:5568	PRKACA	P17612	hsa:3778	KCNMA1	Q12791	Renin secretion
5497	74	79	GErel	expression	-->	hsa04924:27	hsa:1385	CREB1	P16220	hsa:5972	REN	P00797	Renin secretion
5498	29	13	PPrel	inhibition	--|	hsa04924:31	hsa:2770 hsa:2771 hsa:2773	GNAI1	P63096	hsa:111 hsa:112	ADCY5	O95622	Renin secretion
5499	95	123	PPrel	inhibition	--|	hsa04924:32	hsa:1909	EDNRA	P25101	hsa:3759	KCNJ2	P63252	Renin secretion
5500	145	92	PPrel	activation	-->	hsa04924:33	hsa:358	AQP1	P29972	hsa:5732 hsa:5734	PTGER2	P43116	Renin secretion
5501	155	95	PPrel	activation	-->	hsa04924:34	hsa:1906 hsa:1907 hsa:1908	EDN1	P05305	hsa:1909	EDNRA	P25101	Renin secretion
5502	153	24	PPrel	activation	-->	hsa04924:35	hsa:4878	NPPA	P01160	hsa:4881	NPR1	P16066	Renin secretion
5503	33	50	PPrel	activation	-->	hsa04614:8	hsa:5972	REN	P00797	hsa:10159	ATP6AP2	O75787	Renin-angiotensin system
5504	33	30	ECrel	compound	17	hsa04614:11	hsa:5972	REN	P00797	hsa:1215	CMA1	P23946	Renin-angiotensin system
5505	33	31	ECrel	compound	17	hsa04614:12	hsa:5972	REN	P00797	hsa:1511	CTSG	P08311	Renin-angiotensin system
5506	33	10	ECrel	compound	17	hsa04614:13	hsa:5972	REN	P00797	hsa:1636	ACE	P12821	Renin-angiotensin system
5507	30	24	ECrel	compound	11	hsa04614:14	hsa:1215	CMA1	P23946	hsa:2028	ENPEP	Q07075	Renin-angiotensin system
5508	31	24	ECrel	compound	11	hsa04614:15	hsa:1511	CTSG	P08311	hsa:2028	ENPEP	Q07075	Renin-angiotensin system
5509	10	24	ECrel	compound	11	hsa04614:16	hsa:1636	ACE	P12821	hsa:2028	ENPEP	Q07075	Renin-angiotensin system
5510	24	23	ECrel	compound	13	hsa04614:17	hsa:2028	ENPEP	Q07075	hsa:290	ANPEP	P15144	Renin-angiotensin system
5511	33	7	ECrel	compound	17	hsa04614:18	hsa:5972	REN	P00797	hsa:59272	ACE2	Q9BYF1	Renin-angiotensin system
5512	33	25	ECrel	compound	17	hsa04614:19	hsa:5972	REN	P00797	hsa:5476	CTSA	P10619	Renin-angiotensin system
5513	33	26	ECrel	compound	17	hsa04614:20	hsa:5972	REN	P00797	hsa:1359	CPA3	P15088	Renin-angiotensin system
5514	7	9	ECrel	compound	16	hsa04614:21	hsa:59272	ACE2	Q9BYF1	hsa:1636	ACE	P12821	Renin-angiotensin system
5515	7	28	ECrel	compound	16	hsa04614:22	hsa:59272	ACE2	Q9BYF1	hsa:4311	MME	P08473	Renin-angiotensin system
5516	9	8	ECrel	compound	14	hsa04614:23	hsa:1636	ACE	P12821	hsa:1636	ACE	P12821	Renin-angiotensin system
5517	28	8	ECrel	compound	14	hsa04614:24	hsa:4311	MME	P08473	hsa:1636	ACE	P12821	Renin-angiotensin system
5518	30	6	ECrel	compound	11	hsa04614:25	hsa:1215	CMA1	P23946	hsa:59272	ACE2	Q9BYF1	Renin-angiotensin system
5519	31	6	ECrel	compound	11	hsa04614:26	hsa:1511	CTSG	P08311	hsa:59272	ACE2	Q9BYF1	Renin-angiotensin system
5520	10	79	ECrel	compound	11	hsa04614:27	hsa:1636	ACE	P12821	hsa:5547	PRCP	P42785	Renin-angiotensin system
5521	30	79	ECrel	compound	11	hsa04614:28	hsa:1215	CMA1	P23946	hsa:5547	PRCP	P42785	Renin-angiotensin system
5522	31	79	ECrel	compound	11	hsa04614:29	hsa:1511	CTSG	P08311	hsa:5547	PRCP	P42785	Renin-angiotensin system
5523	6	8	ECrel	compound	14	hsa04614:30	hsa:59272	ACE2	Q9BYF1	hsa:1636	ACE	P12821	Renin-angiotensin system
5524	79	8	ECrel	compound	14	hsa04614:31	hsa:5547	PRCP	P42785	hsa:1636	ACE	P12821	Renin-angiotensin system
5525	33	21	ECrel	compound	17	hsa04614:32	hsa:5972	REN	P00797	hsa:7064	THOP1	P52888	Renin-angiotensin system
5526	33	20	ECrel	compound	17	hsa04614:33	hsa:5972	REN	P00797	hsa:57486	NLN	Q9BYT8	Renin-angiotensin system
5527	33	22	ECrel	compound	17	hsa04614:34	hsa:5972	REN	P00797	hsa:4311	MME	P08473	Renin-angiotensin system
5528	21	8	ECrel	compound	14	hsa04614:35	hsa:7064	THOP1	P52888	hsa:1636	ACE	P12821	Renin-angiotensin system
5529	20	8	ECrel	compound	14	hsa04614:36	hsa:57486	NLN	Q9BYT8	hsa:1636	ACE	P12821	Renin-angiotensin system
5530	22	8	ECrel	compound	14	hsa04614:37	hsa:4311	MME	P08473	hsa:1636	ACE	P12821	Renin-angiotensin system
5531	25	9	ECrel	compound	16	hsa04614:38	hsa:5476	CTSA	P10619	hsa:1636	ACE	P12821	Renin-angiotensin system
5532	25	28	ECrel	compound	16	hsa04614:39	hsa:5476	CTSA	P10619	hsa:4311	MME	P08473	Renin-angiotensin system
5533	26	9	ECrel	compound	16	hsa04614:40	hsa:1359	CPA3	P15088	hsa:1636	ACE	P12821	Renin-angiotensin system
5534	26	28	ECrel	compound	16	hsa04614:41	hsa:1359	CPA3	P15088	hsa:4311	MME	P08473	Renin-angiotensin system
5535	23	77	ECrel	compound	12	hsa04614:42	hsa:290	ANPEP	P15144	hsa:290	ANPEP	P15144	Renin-angiotensin system
5536	77	78	ECrel	compound	60	hsa04614:43	hsa:290	ANPEP	P15144	hsa:5550	PREP	P48147	Renin-angiotensin system
5537	54	79	ECrel	compound	11	hsa04614:44	hsa:3816 hsa:3817	KLK1	P06870	hsa:5547	PRCP	P42785	Renin-angiotensin system
5538	55	79	ECrel	compound	11	hsa04614:45	hsa:1511	CTSG	P08311	hsa:5547	PRCP	P42785	Renin-angiotensin system
5539	54	6	ECrel	compound	11	hsa04614:46	hsa:3816 hsa:3817	KLK1	P06870	hsa:59272	ACE2	Q9BYF1	Renin-angiotensin system
5540	54	24	ECrel	compound	11	hsa04614:47	hsa:3816 hsa:3817	KLK1	P06870	hsa:2028	ENPEP	Q07075	Renin-angiotensin system
5541	55	24	ECrel	compound	11	hsa04614:48	hsa:1511	CTSG	P08311	hsa:2028	ENPEP	Q07075	Renin-angiotensin system
5542	44	28	PPrel	activation	-->	hsa04925:1	hsa:185	AGTR1	P30556	hsa:2767 hsa:2776	GNA11	P29992	Aldosterone synthesis and secretion
5543	28	23	PPrel	activation	-->	hsa04925:2	hsa:2767 hsa:2776	GNA11	P29992	hsa:23236 hsa:5330 hsa:5331 hsa:5332	PLCB1	Q9NQ66	Aldosterone synthesis and secretion
5544	57	58	PPrel	phosphorylation	+p	hsa04925:7	hsa:5578 hsa:5579 hsa:5581 hsa:5582	PRKCA	P17252	hsa:23683 hsa:25865 hsa:5587	PRKD3	O94806	Aldosterone synthesis and secretion
